accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
step1
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.01685033
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.0168488
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.01684918
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.0168488
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.01684995
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.0168488
81.30872,333.723,2136.46,-116.5101,9.281301,28.64589,-4.439852,61.54427,126.3453,0,0,0,39,0,0,0,0,0,0,0.01685148
80.44698,327.7784,2137.368,-86.60806,10.22504,40.11671,-3.551882,62.43542,126.4763,0,0,0,0,0,0,0,0,0,0,0.01684687
80.44698,327.7784,2137.368,-86.60806,10.22504,40.11671,-3.551882,62.43542,126.4763,0,0,0,0,0,0,0,0,0,0,0.01685033
80.44698,327.7784,2137.368,-86.60806,10.22504,40.11671,-3.551882,62.43542,126.4763,0,0,0,0,0,0,0,0,0,0,0.01684841
80.44698,327.7784,2137.368,-86.60806,10.22504,40.11671,-3.551882,62.43542,126.4763,0,0,0,0,0,0,0,0,0,0,0.01684918
80.44698,327.7784,2137.368,-86.60806,10.22504,40.11671,-3.551882,62.43542,126.4763,0,0,0,0,0,0,0,0,0,0,0.0168488
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.01684956
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.0168488
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.01684918
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.01684841
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.01684995
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.01684841
83.95758,308.0227,2142.894,-111.8865,8.780032,43.49337,-3.441505,62.14834,126.181,0,0,0,0,0,0,0,0,0,0,0.01684956
72.76607,291.0182,2144.916,-99.50916,3.424026,38.7947,-2.953204,61.91867,126.9448,0,0,0,0,0,0,0,0,0,0,0.01684918
72.76607,291.0182,2144.916,-99.50916,3.424026,38.7947,-2.953204,61.91867,126.9448,0,0,0,0,0,0,0,0,0,0,0.01684956
72.76607,291.0182,2144.916,-99.50916,3.424026,38.7947,-2.953204,61.91867,126.9448,0,0,0,0,0,0,0,0,0,0,0.01684841
72.76607,291.0182,2144.916,-99.50916,3.424026,38.7947,-2.953204,61.91867,126.9448,0,0,0,0,0,0,0,0,0,0,0.01684995
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01684956
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01685072
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01684726
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01685187
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01684649
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01684995
81.21285,302.4146,2187.133,-26.20733,11.33922,25.43576,-2.962564,61.13494,126.1559,0,0,0,0,0,0,0,0,0,0,0.01684764
76.97028,316.1317,2213.706,37.23413,28.27138,20.94861,-2.970051,60.50795,126.5247,0,0,0,0,0,0,0,0,0,0,0.01684995
76.97028,316.1317,2213.706,37.23413,28.27138,20.94861,-2.970051,60.50795,126.5247,0,0,0,0,0,0,0,0,0,0,0.01684841
76.97028,316.1317,2213.706,37.23413,28.27138,20.94861,-2.970051,60.50795,126.5247,0,0,0,0,0,0,0,0,0,0,0.003329642
76.97028,316.1317,2213.706,37.23413,28.27138,20.94861,-2.970051,60.50795,126.5247,0,0,0,0,0,0,0,0,0,0,0.01685033
76.97028,316.1317,2213.706,37.23413,28.27138,20.94861,-2.970051,60.50795,126.5247,0,0,0,0,0,0,0,0,0,0,0.01684803
76.97028,316.1317,2213.706,37.23413,28.27138,20.94861,-2.970051,60.50795,126.5247,0,0,0,0,0,0,0,0,0,0,0.01684995
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.01684841
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.01684995
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.0168488
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.01684995
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.01684841
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.01684995
78.57623,333.9053,2208.365,102.7873,20.4171,17.95889,-4.776041,60.60636,126.2197,0,0,0,0,0,0,0,0,0,0,0.01684841
