pitch,roll,yaw,time
step1
0.8278449,-0.06212788,-7.010082,0.01684726
0.8278449,-0.06212788,-7.010652,0.01684918
0.8278449,-0.06212788,-7.011222,0.01684956
0.8686786,-0.06321115,-7.006032,0.01684956
0.8686786,-0.06321115,-7.000843,0.01684995
0.8686786,-0.06321115,-6.995654,0.01684995
0.8686786,-0.06321115,-6.990464,0.01684726
0.8686786,-0.06321115,-6.985275,0.01685148
0.9095137,-0.06156449,-6.975319,0.01684649
0.9095137,-0.06156449,-6.965364,0.01684995
0.9095137,-0.06156449,-6.955409,0.01684764
0.9095137,-0.06156449,-6.945453,0.01684995
0.9095137,-0.06156449,-6.935498,0.0168488
0.9095137,-0.06156449,-6.925542,0.01684918
0.9095137,-0.06156449,-6.915587,0.01684918
0.9497216,-0.06040426,-6.905026,0.01684956
0.9497216,-0.06040426,-6.894466,0.01684841
0.9497216,-0.06040426,-6.883905,0.0168511
0.9497216,-0.06040426,-6.873345,0.01684803
0.9497216,-0.06040426,-6.862784,0.01684956
0.9497216,-0.06040426,-6.852224,0.01684841
0.9894277,-0.0607327,-6.836502,0.01685072
0.9894277,-0.0607327,-6.82078,0.01684764
0.9894277,-0.0607327,-6.805058,0.01684956
0.9894277,-0.0607327,-6.789337,0.0168488
0.9894277,-0.0607327,-6.773615,0.01684918
1.02779,-0.06146669,-6.753249,0.0168488
1.02779,-0.06146669,-6.732883,0.01684995
1.02779,-0.06146669,-6.712518,0.01684918
1.02779,-0.06146669,-6.692152,0.0168488
1.02779,-0.06146669,-6.671786,0.0168488
1.02779,-0.06146669,-6.651421,0.01684995
1.02779,-0.06146669,-6.631055,0.01685072
1.066177,-0.05859813,-6.611542,0.01684764
1.066177,-0.05859813,-6.59203,0.0168488
1.066177,-0.05859813,-6.572517,0.01684918
1.066177,-0.05859813,-6.553004,0.0168488
1.066177,-0.05859813,-6.533492,0.01684918
1.066177,-0.05859813,-6.513979,0.01684918
1.066177,-0.05859813,-6.494466,0.01684956
1.099871,-0.05457541,-6.484952,0.01684841
1.099871,-0.05457541,-6.475439,0.01684956
1.099871,-0.05457541,-6.465925,0.0168488
1.125412,-0.05559838,-6.467577,0.01684995
1.125412,-0.05559838,-6.469229,0.01684841
1.125412,-0.05559838,-6.470881,0.01684956
1.125412,-0.05559838,-6.472534,0.0168488
1.125412,-0.05559838,-6.474186,0.01684956
1.125412,-0.05559838,-6.475838,0.01684918
1.125412,-0.05559838,-6.47749,0.01684918
1.152599,-0.05390348,-6.480251,0.01684841
1.152599,-0.05390348,-6.483011,0.0033331
1.152599,-0.05390348,-6.485772,0.01685072
1.152599,-0.05390348,-6.488532,0.01684803
1.152599,-0.05390348,-6.491292,0.01684956
1.152599,-0.05390348,-6.494053,0.0168488
1.181889,-0.05364712,-6.511227,0.01685072
1.181889,-0.05364712,-6.5284,0.01684803
1.181889,-0.05364712,-6.545574,0.01684918
1.181889,-0.05364712,-6.562748,0.01694217
1.181889,-0.05364712,-6.579922,0.01675619
1.181889,-0.05364712,-6.597095,0.01684918
1.181889,-0.05364712,-6.614269,0.003434546
1.181889,-0.05364712,-6.631443,0.01684956
1.209405,-0.05265664,-6.662715,0.01684995
1.209405,-0.05265664,-6.693987,0.0168511
1.209405,-0.05265664,-6.725259,0.01684649
1.209405,-0.05265664,-6.756531,0.01684918
1.209405,-0.05265664,-6.787803,0.01685033
1.233931,-0.0576762,-6.82508,0.01684803
1.233931,-0.0576762,-6.862358,0.01684956
1.233931,-0.0576762,-6.899636,0.01684841
1.233931,-0.0576762,-6.936913,0.01684995
1.233931,-0.0576762,-6.974191,0.0168488
1.233931,-0.0576762,-7.011469,0.01684918
1.233931,-0.0576762,-7.048747,0.0168488
1.258265,-0.06499051,-7.077303,0.003560968
1.258265,-0.06499051,-7.105859,0.01685033
1.258265,-0.06499051,-7.134416,0.01684803
1.258265,-0.06499051,-7.162972,0.01684995
1.258265,-0.06499051,-7.191528,0.01684956
1.276632,-0.07037073,-7.203916,0.01684918
1.276632,-0.07037073,-7.216304,0.01684803
1.276632,-0.07037073,-7.228692,0.01685033
1.276632,-0.07037073,-7.241079,0.01684841
1.276632,-0.07037073,-7.253467,0.01684956
1.276632,-0.07037073,-7.265855,0.0168488
1.276632,-0.07037073,-7.278243,0.01684918
1.295409,-0.07137623,-7.275289,0.0168488
1.295409,-0.07137623,-7.272336,0.01684995
1.295409,-0.07137623,-7.269382,0.0168488
1.295409,-0.07137623,-7.266428,0.0168488
1.295409,-0.07137623,-7.263475,0.0168488
1.295409,-0.07137623,-7.260521,0.01684995
1.295409,-0.07137623,-7.257568,0.01684918
1.317657,-0.07422267,-7.250776,0.01684956
1.317657,-0.07422267,-7.243984,0.01684918
1.317657,-0.07422267,-7.237192,0.01684918
1.317657,-0.07422267,-7.2304,0.0168488
1.317657,-0.07422267,-7.223608,0.01684956
1.347236,-0.0774423,-7.201066,0.01684803
1.347236,-0.0774423,-7.178525,0.01684995
1.347236,-0.0774423,-7.155984,0.01684918
1.347236,-0.0774423,-7.133443,0.003390356
1.347236,-0.0774423,-7.110902,0.01684956
1.347236,-0.0774423,-7.088361,0.01684918
1.347236,-0.0774423,-7.06582,0.01684956
1.378125,-0.08190295,-7.024005,0.01684841
1.378125,-0.08190295,-6.98219,0.01684956
1.378125,-0.08190295,-6.940374,0.01684918
1.378125,-0.08190295,-6.898559,0.01684918
1.378125,-0.08190295,-6.856744,0.0168488
1.378125,-0.08190295,-6.814929,0.01684995
1.414775,-0.08044492,-6.75333,0.0168488
1.414775,-0.08044492,-6.691731,0.01685033
1.414775,-0.08044492,-6.630132,0.01684803
1.414775,-0.08044492,-6.568533,0.01684918
1.414775,-0.08044492,-6.506935,0.01684918
1.414775,-0.08044492,-6.445336,0.0168488
1.450377,-0.07959267,-6.386803,0.01684956
1.450377,-0.07959267,-6.32827,0.01684841
1.450377,-0.07959267,-6.269738,0.01684956
1.450377,-0.07959267,-6.211205,0.01684918
1.450377,-0.07959267,-6.152672,0.01684918
1.450377,-0.07959267,-6.09414,0.0168488
1.450377,-0.07959267,-6.035607,0.0168511
1.47776,-0.07985333,-5.995332,0.0168488
1.47776,-0.07985333,-5.955057,0.0168488
1.47776,-0.07985333,-5.914782,0.01684918
1.47776,-0.07985333,-5.874506,0.01684918
1.47776,-0.07985333,-5.834231,0.0168488
1.495425,-0.07723444,-5.796984,0.01685033
1.495425,-0.07723444,-5.759736,0.01684764
1.495425,-0.07723444,-5.722488,0.01684956
1.495425,-0.07723444,-5.685241,0.01684841
1.495425,-0.07723444,-5.647993,0.01684956
1.495425,-0.07723444,-5.610745,0.003583256
1.495425,-0.07723444,-5.573498,0.01684956
1.495425,-0.07723444,-5.53625,0.01684956
1.510656,-0.07938047,-5.499559,0.0168488
1.510656,-0.07938047,-5.462869,0.01685072
1.510656,-0.07938047,-5.426178,0.01684764
1.530852,-0.08046898,-5.389625,0.01684956
1.530852,-0.08046898,-5.353071,0.0168511
1.530852,-0.08046898,-5.316518,0.01684726
1.530852,-0.08046898,-5.279964,0.0168488
1.530852,-0.08046898,-5.243411,0.01684956
1.530852,-0.08046898,-5.206858,0.01684841
1.530852,-0.08046898,-5.170304,0.01684995
1.554549,-0.08306766,-5.138312,0.0168488
1.554549,-0.08306766,-5.10632,0.003169404
1.554549,-0.08306766,-5.074328,0.01684995
1.554549,-0.08306766,-5.042336,0.01687915
1.554549,-0.08306766,-5.010345,0.01681882
1.554549,-0.08306766,-4.978353,0.01684918
1.562825,-0.08875944,-4.96383,0.0168488
1.562825,-0.08875944,-4.949308,0.01684956
1.562825,-0.08875944,-4.934786,0.01684956
1.562825,-0.08875944,-4.920264,0.003619376
1.562825,-0.08875944,-4.905742,0.01685072
1.562825,-0.08875944,-4.89122,0.01684841
1.562825,-0.08875944,-4.876698,0.0168488
1.562825,-0.08875944,-4.862176,0.01684918
1.566933,-0.09472658,-4.862076,0.01684918
1.566933,-0.09472658,-4.861977,0.01684918
1.566933,-0.09472658,-4.861877,0.01684918
1.566933,-0.09472658,-4.861777,0.01684995
1.566933,-0.09472658,-4.861678,0.01685494
1.557338,-0.1023277,-4.865726,0.01684265
1.557338,-0.1023277,-4.869774,0.01684918
1.557338,-0.1023277,-4.873823,0.01684918
1.557338,-0.1023277,-4.877871,0.01684956
1.557338,-0.1023277,-4.881919,0.0168488
1.557338,-0.1023277,-4.885968,0.01684956
1.541337,-0.1068379,-4.883357,0.0168488
1.541337,-0.1068379,-4.880746,0.01685456
1.541337,-0.1068379,-4.878136,0.01684342
1.541337,-0.1068379,-4.875525,0.01684956
1.541337,-0.1068379,-4.872914,0.01684841
1.541337,-0.1068379,-4.870304,0.01685033
1.541337,-0.1068379,-4.867693,0.01684841
1.521625,-0.1112313,-4.856505,0.01684956
1.521625,-0.1112313,-4.845318,0.0168488
1.521625,-0.1112313,-4.83413,0.01685417
1.521625,-0.1112313,-4.822943,0.0168438
1.521625,-0.1112313,-4.811755,0.01684995
1.501771,-0.112547,-4.800917,0.01684841
1.501771,-0.112547,-4.790078,0.01685033
1.501771,-0.112547,-4.77924,0.01684803
1.501771,-0.112547,-4.768401,0.01684956
1.501771,-0.112547,-4.757563,0.01684918
1.501771,-0.112547,-4.746724,0.01684918
1.501771,-0.112547,-4.735886,0.0168488
1.471123,-0.114385,-4.725884,0.01684956
1.471123,-0.114385,-4.715882,0.0168488
1.471123,-0.114385,-4.705881,0.01685072
1.471123,-0.114385,-4.695879,0.01684803
1.471123,-0.114385,-4.685877,0.01684918
1.440949,-0.1138133,-4.669281,0.01684918
1.440949,-0.1138133,-4.652684,0.01684995
1.440949,-0.1138133,-4.636087,0.01684803
1.440949,-0.1138133,-4.61949,0.01684995
1.440949,-0.1138133,-4.602893,0.01684803
1.440949,-0.1138133,-4.586297,0.01684956
1.440949,-0.1138133,-4.5697,0.01684956
1.425607,-0.1116281,-4.555811,0.01684918
1.425607,-0.1116281,-4.541922,0.0168488
1.425607,-0.1116281,-4.528033,0.01684956
1.425607,-0.1116281,-4.514144,0.0168488
1.425607,-0.1116281,-4.500256,0.01684956
1.413647,-0.1106653,-4.481085,0.0168488
1.413647,-0.1106653,-4.461914,0.01685072
1.413647,-0.1106653,-4.442743,0.01684764
1.413647,-0.1106653,-4.423573,0.0168488
1.413647,-0.1106653,-4.404402,0.01684918
1.413647,-0.1106653,-4.385231,0.01684995
1.413647,-0.1106653,-4.36606,0.01684841
1.386486,-0.1081672,-4.346313,0.003363841
1.386486,-0.1081672,-4.326566,0.01684956
1.386486,-0.1081672,-4.306818,0.0168488
1.386486,-0.1081672,-4.287071,0.01685033
1.386486,-0.1081672,-4.267324,0.01684841
1.386486,-0.1081672,-4.247577,0.01684956
1.386486,-0.1081672,-4.227829,0.0168488
1.360359,-0.1099386,-4.202317,0.01684918
1.360359,-0.1099386,-4.176805,0.01684841
1.360359,-0.1099386,-4.151293,0.01684995
1.360359,-0.1099386,-4.125781,0.0168488
1.360359,-0.1099386,-4.100268,0.01684956
1.341186,-0.1049155,-4.066966,0.0168488
1.341186,-0.1049155,-4.033663,0.01684918
1.341186,-0.1049155,-4.00036,0.003509477
1.341186,-0.1049155,-3.967057,0.01685148
1.341186,-0.1049155,-3.933754,0.01684764
1.341186,-0.1049155,-3.900452,0.01685033
1.341186,-0.1049155,-3.867149,0.0168488
1.341186,-0.1049155,-3.833846,0.01684918
1.309982,-0.1118926,-3.792485,0.01684803
1.309982,-0.1118926,-3.751123,0.01684995
1.309982,-0.1118926,-3.709762,0.01684841
1.309982,-0.1118926,-3.668401,0.01684956
1.309982,-0.1118926,-3.627039,0.01684841
1.289417,-0.1115052,-3.600507,0.003423018
1.289417,-0.1115052,-3.573976,0.01684956
1.289417,-0.1115052,-3.547444,0.0168488
1.289417,-0.1115052,-3.520912,0.01685033
1.289417,-0.1115052,-3.49438,0.01684841
1.252859,-0.1108812,-3.489482,0.01684918
1.252859,-0.1108812,-3.484584,0.01684918
1.252859,-0.1108812,-3.479686,0.01684995
1.252859,-0.1108812,-3.474788,0.01684803
1.252859,-0.1108812,-3.469891,0.01685033
1.252859,-0.1108812,-3.464993,0.0168488
1.252859,-0.1108812,-3.460095,0.01684918
1.252859,-0.1108812,-3.455197,0.0168488
1.201307,-0.1157226,-3.44537,0.01684956
1.201307,-0.1157226,-3.435542,0.0168488
1.201307,-0.1157226,-3.425715,0.01684918
1.201307,-0.1157226,-3.415888,0.01684918
1.201307,-0.1157226,-3.40606,0.01684956
1.201307,-0.1157226,-3.396233,0.01684841
1.163678,-0.1073436,-3.390791,0.01685033
1.163678,-0.1073436,-3.38535,0.01684803
1.163678,-0.1073436,-3.379908,0.01684995
1.163678,-0.1073436,-3.374466,0.01684841
1.163678,-0.1073436,-3.369025,0.01685033
1.137816,-0.09844125,-3.373827,0.0168488
1.137816,-0.09844125,-3.378629,0.01684956
1.137816,-0.09844125,-3.383432,0.01684803
1.137816,-0.09844125,-3.388234,0.01684995
1.137816,-0.09844125,-3.393037,0.01684841
1.137816,-0.09844125,-3.397839,0.01684956
1.116813,-0.09775963,-3.402761,0.01684841
1.116813,-0.09775963,-3.407683,0.01684956
1.116813,-0.09775963,-3.412604,0.0168488
1.116813,-0.09775963,-3.417526,0.01684956
1.116813,-0.09775963,-3.422448,0.0168488
1.105351,-0.09517232,-3.431285,0.01684995
1.105351,-0.09517232,-3.440123,0.01684841
1.105351,-0.09517232,-3.44896,0.01684918
1.105351,-0.09517232,-3.457798,0.01684918
1.105351,-0.09517232,-3.466635,0.01684956
1.105351,-0.09517232,-3.475472,0.0168488
1.105351,-0.09517232,-3.48431,0.01684956
1.103093,-0.09561573,-3.50248,0.01684841
1.103093,-0.09561573,-3.52065,0.01684995
1.103093,-0.09561573,-3.53882,0.01684841
1.103093,-0.09561573,-3.556989,0.01684918
1.103093,-0.09561573,-3.575159,0.003568269
1.103093,-0.09561573,-3.593329,0.01685341
1.103093,-0.09561573,-3.611499,0.01684534
1.103093,-0.09561573,-3.629669,0.01684956
1.109768,-0.09298595,-3.654302,0.0168488
1.109768,-0.09298595,-3.678936,0.01684956
1.109768,-0.09298595,-3.703569,0.0168488
1.109768,-0.09298595,-3.728203,0.01684956
1.12422,-0.08899717,-3.751962,0.01693295
1.12422,-0.08899717,-3.775721,0.01676579
1.12422,-0.08899717,-3.799481,0.01684841
1.12422,-0.08899717,-3.82324,0.003253942
1.12422,-0.08899717,-3.846999,0.01685072
1.12422,-0.08899717,-3.870759,0.01684918
1.12422,-0.08899717,-3.894518,0.01684841
1.12422,-0.08899717,-3.918278,0.01684841
1.147247,-0.08706278,-3.946934,0.01684995
1.147247,-0.08706278,-3.975591,0.0168488
1.147247,-0.08706278,-4.004248,0.01684956
1.147247,-0.08706278,-4.032905,0.0168488
1.147247,-0.08706278,-4.061562,0.01684956
1.151689,-0.08928519,-4.088468,0.0168488
1.151689,-0.08928519,-4.115374,0.00338805
1.151689,-0.08928519,-4.14228,0.01684995
1.151689,-0.08928519,-4.169186,0.01684841
1.151689,-0.08928519,-4.196092,0.01684956
1.151689,-0.08928519,-4.222998,0.0168488
1.151689,-0.08928519,-4.249904,0.01684956
1.145347,-0.08525115,-4.264488,0.01684918
1.145347,-0.08525115,-4.279072,0.01684918
1.145347,-0.08525115,-4.293656,0.01684841
1.145347,-0.08525115,-4.30824,0.01685033
1.145347,-0.08525115,-4.322824,0.01684803
1.145347,-0.08525115,-4.337408,0.01684995
1.145347,-0.08525115,-4.351992,0.0168488
1.145614,-0.07668322,-4.372412,0.01684956
1.145614,-0.07668322,-4.392832,0.003572112
1.145614,-0.07668322,-4.413252,0.01685187
1.145614,-0.07668322,-4.433672,0.01684687
1.145614,-0.07668322,-4.454093,0.01684956
1.145614,-0.07668322,-4.474513,0.01684956
1.151325,-0.06951472,-4.500911,0.01684995
1.151325,-0.06951472,-4.52731,0.01684841
1.151325,-0.06951472,-4.553709,0.01684841
1.151325,-0.06951472,-4.580107,0.0168488
1.151325,-0.06951472,-4.606506,0.01684995
1.188096,-0.06126665,-4.641001,0.01684956
1.188096,-0.06126665,-4.675496,0.01684956
1.188096,-0.06126665,-4.709991,0.01684803
1.188096,-0.06126665,-4.744485,0.01684918
1.188096,-0.06126665,-4.77898,0.00368547
1.188096,-0.06126665,-4.813475,0.01684918
1.188096,-0.06126665,-4.84797,0.01684995
1.188096,-0.06126665,-4.882465,0.0168488
1.214056,-0.05671022,-4.927129,0.01684995
1.214056,-0.05671022,-4.971794,0.01684841
1.214056,-0.05671022,-5.016458,0.01684995
1.214056,-0.05671022,-5.061122,0.01684803
1.214056,-0.05671022,-5.105787,0.01684995
1.214056,-0.05671022,-5.150451,0.0168488
1.25603,-0.05840579,-5.208007,0.01684956
1.25603,-0.05840579,-5.265563,0.01684841
1.25603,-0.05840579,-5.32312,0.01684995
1.25603,-0.05840579,-5.380676,0.0168488
1.25603,-0.05840579,-5.438232,0.003582103
1.25603,-0.05840579,-5.495788,0.01685033
1.285054,-0.05662065,-5.54584,0.01684841
1.285054,-0.05662065,-5.595892,0.01684918
1.285054,-0.05662065,-5.645945,0.01684918
1.285054,-0.05662065,-5.695997,0.01684956
1.285054,-0.05662065,-5.746049,0.0168488
1.285054,-0.05662065,-5.796101,0.01684956
1.285054,-0.05662065,-5.846153,0.01684918
1.30309,-0.05613502,-5.889615,0.0168488
1.30309,-0.05613502,-5.933076,0.01684918
1.30309,-0.05613502,-5.976537,0.01684956
1.30309,-0.05613502,-6.019999,0.0168488
1.30309,-0.05613502,-6.06346,0.01684956
1.31799,-0.05370447,-6.090239,0.0168488
1.31799,-0.05370447,-6.117018,0.0168488
1.31799,-0.05370447,-6.143797,0.01684956
1.31799,-0.05370447,-6.170577,0.01684956
1.31799,-0.05370447,-6.197356,0.01684841
1.31799,-0.05370447,-6.224135,0.01684918
1.31799,-0.05370447,-6.250914,0.01684918
1.333365,-0.05521579,-6.266496,0.02039439
1.333365,-0.05521579,-6.282078,0.01685033
1.333365,-0.05521579,-6.29766,0.0168488
1.333365,-0.05521579,-6.313242,0.003512935
1.333365,-0.05521579,-6.328825,0.01685033
1.333365,-0.05521579,-6.344407,0.01684841
1.333365,-0.05521579,-6.359989,0.01684918
1.321633,-0.05532529,-6.365498,0.01684918
1.321633,-0.05532529,-6.371007,0.01684918
1.321633,-0.05532529,-6.376517,0.01684918
1.321633,-0.05532529,-6.382026,0.01684918
1.299994,-0.05698369,-6.385753,0.0168488
1.299994,-0.05698369,-6.38948,0.01684995
1.299994,-0.05698369,-6.393207,0.01684841
1.299994,-0.05698369,-6.396934,0.003231655
1.299994,-0.05698369,-6.400661,0.01684956
1.299994,-0.05698369,-6.404388,0.01684918
1.299994,-0.05698369,-6.408115,0.01684918
1.299994,-0.05698369,-6.411842,0.01684995
1.299994,-0.05698369,-6.415569,0.01685072
1.293679,-0.06286571,-6.414725,0.01684764
1.293679,-0.06286571,-6.413882,0.01684918
1.293679,-0.06286571,-6.413038,0.01685955
1.293679,-0.06286571,-6.412195,0.0168388
1.311246,-0.06270187,-6.407888,0.0168488
1.311246,-0.06270187,-6.403582,0.01684995
1.311246,-0.06270187,-6.399276,0.01684803
1.311246,-0.06270187,-6.394969,0.01684956
1.311246,-0.06270187,-6.390663,0.01684918
1.311246,-0.06270187,-6.386357,0.01684918
1.325143,-0.06225663,-6.388038,0.01684918
1.325143,-0.06225663,-6.389719,0.01684918
1.325143,-0.06225663,-6.391399,0.01684956
